Essay_ID,L1,CEFR,Error_Density,Lexical_Sophistication,Model,Prompt,Accuracy,Helpfulness,Specificity,Actionability,Pedagogical_Appropriateness,Socio_Affective_Tone,Overall_Score
3301,Spanish,B2,8.18,93.94,GPT-4o,FairnessAware,4.32,4.33,4.3,4.11,4.42,4.23,4.28
3301,Spanish,B2,8.18,93.94,Claude4,Baseline,3.89,3.83,3.63,3.73,3.92,3.93,3.82
3301,Spanish,B2,8.18,93.94,Claude4,FairnessAware,4.82,4.86,4.63,5.05,5.12,5.08,4.93
3301,Spanish,B2,8.18,93.94,Gemini2.5,Baseline,4.57,4.32,4.29,4.1,4.15,4.68,4.35
3301,Spanish,B2,8.18,93.94,Gemini2.5,FairnessAware,3.53,3.93,3.58,3.79,3.67,3.63,3.69
3302,Spanish,B2,8.71,95.27,GPT-4o,Baseline,3.87,4.08,4.04,3.95,4.42,4.17,4.09
3302,Spanish,B2,8.71,95.27,GPT-4o,FairnessAware,4.43,4.01,4.25,4.27,4.04,4.47,4.24
3302,Spanish,B2,8.71,95.27,Claude4,Baseline,4.08,3.95,3.82,4.12,4.14,4.01,4.02
3302,Spanish,B2,8.71,95.27,Claude4,FairnessAware,3.98,4.28,3.98,4.02,4.25,4.09,4.1
3302,Spanish,B2,8.71,95.27,Gemini2.5,Baseline,4.36,4.19,3.88,4.63,3.89,4.14,4.18
3302,Spanish,B2,8.71,95.27,Gemini2.5,FairnessAware,4.17,4.41,4.15,3.97,4.43,4.28,4.24
3303,Spanish,C1,9.35,110.9,GPT-4o,Baseline,4.52,4.11,4.09,4.21,4.07,4.04,4.17
3303,Spanish,C1,9.35,110.9,GPT-4o,FairnessAware,4.0,3.86,4.03,3.91,3.87,4.26,3.99
3303,Spanish,C1,9.35,110.9,Claude4,Baseline,3.79,3.81,3.82,3.49,3.98,3.66,3.76
3303,Spanish,C1,9.35,110.9,Claude4,FairnessAware,4.48,4.07,4.13,4.3,4.37,4.54,4.32
3303,Spanish,C1,9.35,110.9,Gemini2.5,Baseline,3.82,3.67,3.65,3.51,3.59,3.59,3.64
3303,Spanish,C1,9.35,110.9,Gemini2.5,FairnessAware,4.53,4.63,4.67,4.53,4.37,4.83,4.59
3304,Spanish,B1,10.8,103.04,GPT-4o,Baseline,4.69,4.65,4.74,4.79,4.59,4.72,4.7
3304,Spanish,B1,10.8,103.04,GPT-4o,FairnessAware,4.91,4.73,4.8,4.7,4.86,4.85,4.81
3304,Spanish,B1,10.8,103.04,Claude4,Baseline,3.81,4.21,3.66,3.91,3.97,4.01,3.93
3304,Spanish,B1,10.8,103.04,Claude4,FairnessAware,4.59,4.5,4.51,4.3,4.45,4.84,4.53
3304,Spanish,B1,10.8,103.04,Gemini2.5,Baseline,3.51,3.47,3.53,3.62,3.68,4.01,3.64
3304,Spanish,B1,10.8,103.04,Gemini2.5,FairnessAware,4.34,4.11,4.08,4.02,4.29,4.01,4.14
3305,Spanish,B1,12.34,91.56,GPT-4o,Baseline,4.12,3.43,4.12,3.88,4.15,4.07,3.96
3305,Spanish,B1,12.34,91.56,GPT-4o,FairnessAware,4.28,4.24,4.27,4.15,4.3,4.36,4.27
3305,Spanish,B1,12.34,91.56,Claude4,Baseline,4.66,4.32,4.42,4.7,4.84,4.8,4.62
3305,Spanish,B1,12.34,91.56,Claude4,FairnessAware,3.83,3.84,3.44,3.84,3.74,4.0,3.78
3305,Spanish,B1,12.34,91.56,Gemini2.5,Baseline,3.88,3.92,3.72,3.77,3.8,3.85,3.82
3305,Spanish,B1,12.34,91.56,Gemini2.5,FairnessAware,4.39,4.28,3.99,4.3,4.05,4.27,4.21
3306,Spanish,C1,9.62,95.34,GPT-4o,Baseline,3.93,3.93,3.67,3.48,3.91,3.86,3.8
3306,Spanish,C1,9.62,95.34,GPT-4o,FairnessAware,4.92,5.31,5.08,5.0,4.94,4.98,5.04
3306,Spanish,C1,9.62,95.34,Claude4,Baseline,4.41,3.95,4.06,4.01,4.12,4.34,4.15
3306,Spanish,C1,9.62,95.34,Claude4,FairnessAware,4.39,4.21,3.93,3.84,4.16,4.52,4.18
3306,Spanish,C1,9.62,95.34,Gemini2.5,Baseline,4.35,4.42,4.39,4.49,4.4,4.3,4.39
3306,Spanish,C1,9.62,95.34,Gemini2.5,FairnessAware,4.93,4.75,4.7,4.75,4.93,4.73,4.8
3307,Spanish,B2,9.73,100.62,GPT-4o,Baseline,4.4,4.67,4.69,4.72,4.52,4.54,4.59
3307,Spanish,B2,9.73,100.62,GPT-4o,FairnessAware,4.78,4.47,4.5,4.28,4.61,4.65,4.55
3307,Spanish,B2,9.73,100.62,Claude4,Baseline,3.88,3.7,3.77,3.42,3.73,4.07,3.76
3307,Spanish,B2,9.73,100.62,Claude4,FairnessAware,3.28,3.15,3.21,3.16,3.33,3.53,3.28
3307,Spanish,B2,9.73,100.62,Gemini2.5,Baseline,4.24,4.59,4.3,4.0,4.18,4.5,4.3
3307,Spanish,B2,9.73,100.62,Gemini2.5,FairnessAware,4.0,3.78,4.06,3.89,3.78,3.85,3.89
3308,Spanish,B2,8.45,93.11,GPT-4o,Baseline,4.2,4.08,4.03,4.15,4.05,3.96,4.08
3308,Spanish,B2,8.45,93.11,GPT-4o,FairnessAware,3.83,3.45,3.62,3.75,3.6,3.92,3.7
3308,Spanish,B2,8.45,93.11,Claude4,Baseline,4.89,4.85,4.77,4.75,4.33,4.67,4.71
3308,Spanish,B2,8.45,93.11,Claude4,FairnessAware,4.57,4.34,4.54,4.8,4.56,4.51,4.55
3308,Spanish,B2,8.45,93.11,Gemini2.5,Baseline,4.41,4.43,3.97,4.22,4.31,4.17,4.25
3308,Spanish,B2,8.45,93.11,Gemini2.5,FairnessAware,3.7,3.65,3.61,3.74,3.89,3.83,3.74
3309,Spanish,B2,7.32,83.21,GPT-4o,Baseline,4.28,4.34,4.52,4.5,4.58,4.54,4.46
3309,Spanish,B2,7.32,83.21,GPT-4o,FairnessAware,4.15,4.04,3.97,3.77,4.21,4.02,4.03
3309,Spanish,B2,7.32,83.21,Claude4,Baseline,4.66,4.39,4.3,4.47,4.62,4.52,4.49
3309,Spanish,B2,7.32,83.21,Claude4,FairnessAware,3.6,3.77,3.45,3.58,3.81,3.3,3.59
3309,Spanish,B2,7.32,83.21,Gemini2.5,Baseline,3.7,3.75,3.76,3.83,3.73,3.87,3.77
3309,Spanish,B2,7.32,83.21,Gemini2.5,FairnessAware,3.55,3.36,3.38,3.51,3.45,3.65,3.48
3310,Spanish,C1,10.51,101.56,GPT-4o,Baseline,4.12,4.23,4.25,4.27,4.2,4.1,4.2
3310,Spanish,C1,10.51,101.56,GPT-4o,FairnessAware,4.38,4.16,3.98,4.34,4.33,4.32,4.25
3310,Spanish,C1,10.51,101.56,Claude4,Baseline,4.36,4.32,4.19,4.25,4.02,4.42,4.26
3310,Spanish,C1,10.51,101.56,Claude4,FairnessAware,4.45,3.91,4.34,3.95,4.52,4.17,4.22
3310,Spanish,C1,10.51,101.56,Gemini2.5,Baseline,3.71,3.64,3.9,3.79,3.68,3.91,3.77
3310,Spanish,C1,10.51,101.56,Gemini2.5,FairnessAware,4.23,4.14,3.99,4.01,3.68,4.54,4.1
3311,Spanish,B2,8.43,112.92,GPT-4o,Baseline,4.04,4.35,4.14,4.1,4.18,4.28,4.18
3311,Spanish,B2,8.43,112.92,GPT-4o,FairnessAware,4.24,4.07,4.04,3.92,4.16,3.94,4.06
3311,Spanish,B2,8.43,112.92,Claude4,Baseline,4.43,4.29,3.99,4.3,4.22,3.95,4.2
3311,Spanish,B2,8.43,112.92,Claude4,FairnessAware,4.51,4.53,4.31,4.34,3.98,4.44,4.35
3311,Spanish,B2,8.43,112.92,Gemini2.5,Baseline,4.57,4.33,4.26,4.23,4.58,4.47,4.41
3311,Spanish,B2,8.43,112.92,Gemini2.5,FairnessAware,3.95,3.81,3.87,3.86,3.95,3.92,3.89
3312,Spanish,B2,9.87,101.93,GPT-4o,Baseline,4.98,4.74,4.52,4.74,4.41,4.8,4.7
3312,Spanish,B2,9.87,101.93,GPT-4o,FairnessAware,4.43,4.37,4.15,4.22,4.47,4.42,4.34
3312,Spanish,B2,9.87,101.93,Claude4,Baseline,4.11,3.82,3.72,3.72,3.68,3.78,3.8
3312,Spanish,B2,9.87,101.93,Claude4,FairnessAware,3.93,3.71,3.67,4.08,3.73,3.87,3.83
3312,Spanish,B2,9.87,101.93,Gemini2.5,Baseline,4.15,4.0,3.86,3.75,4.04,4.27,4.01
3312,Spanish,B2,9.87,101.93,Gemini2.5,FairnessAware,3.48,3.13,3.46,3.51,3.36,3.52,3.41
3313,Spanish,C1,9.94,104.75,GPT-4o,Baseline,4.61,4.51,4.38,4.41,4.38,4.79,4.51
3313,Spanish,C1,9.94,104.75,GPT-4o,FairnessAware,5.05,4.89,4.66,4.73,4.64,4.74,4.78
3313,Spanish,C1,9.94,104.75,Claude4,Baseline,4.39,4.17,4.31,4.6,4.47,4.48,4.4
3313,Spanish,C1,9.94,104.75,Claude4,FairnessAware,4.82,4.69,4.33,4.58,4.63,5.27,4.72
3313,Spanish,C1,9.94,104.75,Gemini2.5,Baseline,3.33,3.07,3.31,3.38,3.52,3.67,3.38
3313,Spanish,C1,9.94,104.75,Gemini2.5,FairnessAware,3.86,3.86,3.91,3.79,3.7,3.99,3.85
3314,Spanish,B2,7.62,76.01,GPT-4o,Baseline,4.34,4.35,4.23,4.05,4.42,4.38,4.3
3314,Spanish,B2,7.62,76.01,GPT-4o,FairnessAware,4.41,4.55,4.15,4.46,4.31,4.79,4.44
3314,Spanish,B2,7.62,76.01,Claude4,Baseline,4.77,4.75,4.73,4.39,4.7,4.62,4.66
3314,Spanish,B2,7.62,76.01,Claude4,FairnessAware,4.67,4.83,4.57,4.99,4.77,4.91,4.79
3314,Spanish,B2,7.62,76.01,Gemini2.5,Baseline,4.07,4.17,4.29,4.2,3.99,4.13,4.14
3314,Spanish,B2,7.62,76.01,Gemini2.5,FairnessAware,4.85,4.73,4.42,4.58,4.56,4.55,4.61
3315,Spanish,B1,8.43,101.52,GPT-4o,Baseline,4.84,4.62,4.26,4.72,4.73,4.71,4.65
3315,Spanish,B1,8.43,101.52,GPT-4o,FairnessAware,4.26,4.06,4.05,4.24,4.51,4.57,4.28
3315,Spanish,B1,8.43,101.52,Claude4,Baseline,4.54,4.06,4.21,4.18,4.22,4.26,4.24
3315,Spanish,B1,8.43,101.52,Claude4,FairnessAware,4.15,4.3,4.0,4.24,4.24,4.23,4.19
3315,Spanish,B1,8.43,101.52,Gemini2.5,Baseline,3.92,3.82,3.71,3.97,3.77,4.17,3.89
3315,Spanish,B1,8.43,101.52,Gemini2.5,FairnessAware,4.42,4.31,4.06,4.25,3.88,4.42,4.22
3316,Spanish,B1,8.77,108.65,GPT-4o,Baseline,4.47,4.81,4.5,4.33,4.42,4.16,4.45
3316,Spanish,B1,8.77,108.65,GPT-4o,FairnessAware,5.26,5.14,4.87,5.26,5.09,4.82,5.07
3316,Spanish,B1,8.77,108.65,Claude4,Baseline,4.11,4.01,3.79,4.15,3.97,4.37,4.07
3316,Spanish,B1,8.77,108.65,Claude4,FairnessAware,3.83,3.7,3.97,3.87,3.91,3.95,3.87
3316,Spanish,B1,8.77,108.65,Gemini2.5,Baseline,4.56,4.2,3.95,4.33,4.36,4.17,4.26
3316,Spanish,B1,8.77,108.65,Gemini2.5,FairnessAware,3.0,3.32,2.77,3.06,3.29,2.96,3.07
3317,Spanish,C1,10.22,102.87,GPT-4o,Baseline,4.89,4.44,4.48,4.28,4.63,4.65,4.56
3317,Spanish,C1,10.22,102.87,GPT-4o,FairnessAware,5.2,5.02,4.87,4.74,4.7,5.11,4.94
3317,Spanish,C1,10.22,102.87,Claude4,Baseline,4.66,4.41,4.2,4.67,4.35,4.24,4.42
3317,Spanish,C1,10.22,102.87,Claude4,FairnessAware,4.5,4.19,4.29,4.63,4.16,4.67,4.41
3317,Spanish,C1,10.22,102.87,Gemini2.5,Baseline,3.98,4.01,3.91,3.78,3.89,3.65,3.87
3317,Spanish,C1,10.22,102.87,Gemini2.5,FairnessAware,3.73,3.8,3.61,3.92,3.65,3.59,3.72
3318,Spanish,B1,8.32,98.76,GPT-4o,Baseline,4.41,4.06,4.52,4.55,4.47,4.47,4.41
3318,Spanish,B1,8.32,98.76,GPT-4o,FairnessAware,4.35,4.82,4.31,4.43,4.67,4.92,4.58
3318,Spanish,B1,8.32,98.76,Claude4,Baseline,4.54,4.36,4.49,4.38,4.34,4.28,4.4
3318,Spanish,B1,8.32,98.76,Claude4,FairnessAware,4.7,4.36,4.54,4.62,4.17,4.3,4.45
3318,Spanish,B1,8.32,98.76,Gemini2.5,Baseline,3.94,3.89,3.78,3.89,3.91,4.01,3.9
3318,Spanish,B1,8.32,98.76,Gemini2.5,FairnessAware,3.99,4.22,3.66,4.28,3.85,3.98,4.0
3319,Spanish,C1,11.34,92.01,GPT-4o,Baseline,4.44,4.29,4.25,4.4,4.2,4.1,4.28
3319,Spanish,C1,11.34,92.01,GPT-4o,FairnessAware,4.12,4.0,3.83,4.01,3.96,4.07,4.0
3319,Spanish,C1,11.34,92.01,Claude4,Baseline,4.29,3.91,4.34,4.3,4.51,4.4,4.29
3319,Spanish,C1,11.34,92.01,Claude4,FairnessAware,4.59,4.8,4.64,4.52,4.69,4.68,4.65
3319,Spanish,C1,11.34,92.01,Gemini2.5,Baseline,4.03,3.87,3.78,3.87,4.09,4.15,3.96
3319,Spanish,C1,11.34,92.01,Gemini2.5,FairnessAware,4.3,4.21,3.99,4.17,4.24,4.25,4.19
3320,Spanish,B1,9.11,79.86,GPT-4o,Baseline,4.68,4.08,4.32,4.43,4.28,4.37,4.36
3320,Spanish,B1,9.11,79.86,GPT-4o,FairnessAware,4.17,3.91,4.03,3.88,3.7,4.05,3.96
3320,Spanish,B1,9.11,79.86,Claude4,Baseline,4.62,4.81,4.49,4.6,4.8,4.57,4.65
3320,Spanish,B1,9.11,79.86,Claude4,FairnessAware,4.11,4.3,4.19,4.26,4.42,4.22,4.25
3320,Spanish,B1,9.11,79.86,Gemini2.5,Baseline,4.08,4.05,3.72,4.1,4.13,3.84,3.99
3320,Spanish,B1,9.11,79.86,Gemini2.5,FairnessAware,4.22,3.87,3.8,4.07,4.15,4.1,4.04
3321,Spanish,B2,10.41,85.8,GPT-4o,Baseline,4.6,4.29,4.42,4.44,4.55,4.53,4.47
3321,Spanish,B2,10.41,85.8,GPT-4o,FairnessAware,4.69,4.67,4.56,4.44,4.29,4.48,4.52
3321,Spanish,B2,10.41,85.8,Claude4,Baseline,4.52,4.33,4.02,4.28,4.65,4.15,4.32
3321,Spanish,B2,10.41,85.8,Claude4,FairnessAware,4.65,4.47,4.49,4.68,4.55,4.67,4.58
3321,Spanish,B2,10.41,85.8,Gemini2.5,Baseline,4.12,4.06,3.9,4.03,3.96,4.34,4.07
3321,Spanish,B2,10.41,85.8,Gemini2.5,FairnessAware,3.18,2.99,3.23,3.44,3.49,3.19,3.25
3322,Spanish,B2,8.96,96.99,GPT-4o,Baseline,4.32,4.35,4.38,4.36,3.9,4.21,4.25
3322,Spanish,B2,8.96,96.99,GPT-4o,FairnessAware,4.28,3.95,4.05,3.94,4.25,4.29,4.13
3322,Spanish,B2,8.96,96.99,Claude4,Baseline,4.37,4.31,4.1,4.29,4.42,4.31,4.3
3322,Spanish,B2,8.96,96.99,Claude4,FairnessAware,4.41,4.27,3.96,4.08,4.42,4.3,4.24
3322,Spanish,B2,8.96,96.99,Gemini2.5,Baseline,4.12,4.27,3.87,4.18,4.24,4.35,4.17
3322,Spanish,B2,8.96,96.99,Gemini2.5,FairnessAware,4.25,4.13,3.93,4.11,4.11,4.34,4.14
3323,Spanish,B1,9.43,96.6,GPT-4o,Baseline,3.92,3.96,4.04,3.99,3.85,4.12,3.98
3323,Spanish,B1,9.43,96.6,GPT-4o,FairnessAware,4.58,4.74,4.68,4.66,4.88,4.94,4.75
3323,Spanish,B1,9.43,96.6,Claude4,Baseline,4.58,4.26,4.44,4.51,4.41,4.24,4.41
3323,Spanish,B1,9.43,96.6,Claude4,FairnessAware,4.89,4.53,4.58,4.94,4.6,4.61,4.69
3323,Spanish,B1,9.43,96.6,Gemini2.5,Baseline,3.99,3.47,3.75,3.68,3.91,3.85,3.78
3323,Spanish,B1,9.43,96.6,Gemini2.5,FairnessAware,4.63,4.39,4.48,4.3,4.33,4.65,4.46
3324,Spanish,C1,5.48,78.68,GPT-4o,Baseline,4.24,4.26,4.08,4.03,4.06,4.31,4.16
3324,Spanish,C1,5.48,78.68,GPT-4o,FairnessAware,4.59,4.47,4.46,4.82,4.46,4.41,4.54
3324,Spanish,C1,5.48,78.68,Claude4,Baseline,4.16,3.91,4.1,3.79,4.03,4.1,4.02
3324,Spanish,C1,5.48,78.68,Claude4,FairnessAware,4.41,4.27,4.14,4.33,4.16,4.2,4.25
3324,Spanish,C1,5.48,78.68,Gemini2.5,Baseline,3.53,3.54,3.73,3.53,3.6,3.57,3.58
3324,Spanish,C1,5.48,78.68,Gemini2.5,FairnessAware,4.15,3.96,3.96,4.03,4.33,4.24,4.11
3325,Spanish,C1,8.78,102.14,GPT-4o,Baseline,4.81,4.61,4.64,4.66,4.55,4.64,4.65
3325,Spanish,C1,8.78,102.14,GPT-4o,FairnessAware,4.19,4.04,3.83,3.92,3.82,4.32,4.02
3325,Spanish,C1,8.78,102.14,Claude4,Baseline,4.67,4.38,4.45,4.48,4.61,4.49,4.51
3325,Spanish,C1,8.78,102.14,Claude4,FairnessAware,3.58,3.54,3.63,3.67,3.47,3.61,3.58
3325,Spanish,C1,8.78,102.14,Gemini2.5,Baseline,3.69,3.77,3.41,3.67,3.62,3.63,3.63
3325,Spanish,C1,8.78,102.14,Gemini2.5,FairnessAware,3.26,3.16,2.91,3.31,3.29,3.13,3.18
3326,Spanish,B2,9.13,78.65,GPT-4o,Baseline,4.25,4.1,4.01,3.88,4.06,4.1,4.07
3326,Spanish,B2,9.13,78.65,GPT-4o,FairnessAware,4.83,4.74,4.35,4.49,4.72,4.69,4.64
3326,Spanish,B2,9.13,78.65,Claude4,Baseline,5.18,5.1,5.07,4.92,5.06,4.99,5.05
3326,Spanish,B2,9.13,78.65,Claude4,FairnessAware,4.83,4.98,5.26,4.87,5.32,4.97,5.04
3326,Spanish,B2,9.13,78.65,Gemini2.5,Baseline,3.8,3.4,3.3,3.26,3.78,3.75,3.55
3326,Spanish,B2,9.13,78.65,Gemini2.5,FairnessAware,4.0,3.73,3.6,3.89,3.79,3.87,3.81
3327,Spanish,B2,8.21,102.67,GPT-4o,Baseline,4.43,4.41,4.21,4.29,4.41,4.29,4.34
3327,Spanish,B2,8.21,102.67,GPT-4o,FairnessAware,4.48,4.46,4.49,4.65,4.64,4.32,4.51
3327,Spanish,B2,8.21,102.67,Claude4,Baseline,4.19,3.95,3.65,3.79,4.05,3.9,3.92
3327,Spanish,B2,8.21,102.67,Claude4,FairnessAware,3.86,3.92,3.88,4.06,3.96,4.07,3.96
3327,Spanish,B2,8.21,102.67,Gemini2.5,Baseline,3.71,3.58,3.64,3.66,3.6,3.71,3.65
3327,Spanish,B2,8.21,102.67,Gemini2.5,FairnessAware,4.58,4.59,4.16,4.55,4.81,4.66,4.56
3328,Spanish,C1,7.94,104.85,GPT-4o,Baseline,4.69,4.64,4.93,5.06,5.11,4.79,4.87
3328,Spanish,C1,7.94,104.85,GPT-4o,FairnessAware,4.25,4.5,4.36,4.25,4.45,4.36,4.36
3328,Spanish,C1,7.94,104.85,Claude4,Baseline,4.06,4.12,4.05,3.57,4.0,3.99,3.96
3328,Spanish,C1,7.94,104.85,Claude4,FairnessAware,4.35,4.2,3.83,4.33,4.42,4.42,4.26
3328,Spanish,C1,7.94,104.85,Gemini2.5,Baseline,3.71,3.85,3.74,4.18,3.8,4.16,3.91
3328,Spanish,C1,7.94,104.85,Gemini2.5,FairnessAware,3.8,3.86,3.86,3.84,3.91,4.05,3.89
3329,Spanish,C1,4.9,89.15,GPT-4o,Baseline,4.64,4.33,4.27,4.34,4.49,4.57,4.44
3329,Spanish,C1,4.9,89.15,GPT-4o,FairnessAware,4.32,4.22,4.28,4.48,4.65,4.44,4.4
3329,Spanish,C1,4.9,89.15,Claude4,Baseline,4.4,4.44,3.76,4.03,4.48,4.18,4.22
3329,Spanish,C1,4.9,89.15,Claude4,FairnessAware,4.33,4.18,4.08,3.95,4.11,4.4,4.18
3329,Spanish,C1,4.9,89.15,Gemini2.5,Baseline,4.2,4.0,3.78,3.98,3.98,4.01,3.99
3329,Spanish,C1,4.9,89.15,Gemini2.5,FairnessAware,3.38,3.54,3.39,3.55,3.6,3.89,3.56
3330,Spanish,B1,11.97,81.59,GPT-4o,Baseline,5.26,5.11,4.82,5.06,5.34,5.21,5.13
3330,Spanish,B1,11.97,81.59,GPT-4o,FairnessAware,3.89,3.79,4.18,3.87,4.1,4.28,4.02
3330,Spanish,B1,11.97,81.59,Claude4,Baseline,4.11,4.18,4.28,4.24,4.55,4.33,4.28
3330,Spanish,B1,11.97,81.59,Claude4,FairnessAware,4.61,4.4,4.37,4.39,4.77,4.69,4.54
3330,Spanish,B1,11.97,81.59,Gemini2.5,Baseline,4.77,4.42,4.31,4.49,4.82,4.91,4.62
3330,Spanish,B1,11.97,81.59,Gemini2.5,FairnessAware,4.75,4.06,4.17,4.39,4.3,4.14,4.3
3331,Spanish,C1,10.33,102.68,GPT-4o,Baseline,4.5,4.51,4.19,4.42,4.18,4.7,4.42
3331,Spanish,C1,10.33,102.68,GPT-4o,FairnessAware,4.73,4.47,4.34,4.85,4.41,4.67,4.58
3331,Spanish,C1,10.33,102.68,Claude4,Baseline,3.73,3.84,3.92,4.08,3.82,4.18,3.93
3331,Spanish,C1,10.33,102.68,Claude4,FairnessAware,4.39,4.12,4.24,4.35,4.27,4.34,4.28
3331,Spanish,C1,10.33,102.68,Gemini2.5,Baseline,3.75,3.76,3.82,3.66,4.09,3.97,3.84
3331,Spanish,C1,10.33,102.68,Gemini2.5,FairnessAware,4.73,4.28,4.17,4.41,4.8,4.25,4.44
3332,Spanish,C1,15.05,98.19,GPT-4o,Baseline,5.04,4.87,5.02,4.93,5.25,5.19,5.05
3332,Spanish,C1,15.05,98.19,GPT-4o,FairnessAware,4.29,4.44,4.28,3.97,4.49,4.45,4.32
3332,Spanish,C1,15.05,98.19,Claude4,Baseline,4.69,4.42,4.23,4.6,4.25,4.36,4.42
3332,Spanish,C1,15.05,98.19,Claude4,FairnessAware,4.91,5.0,4.93,4.73,4.91,4.84,4.89
3332,Spanish,C1,15.05,98.19,Gemini2.5,Baseline,3.96,4.09,4.22,3.9,4.13,3.48,3.96
3332,Spanish,C1,15.05,98.19,Gemini2.5,FairnessAware,4.48,4.13,3.84,4.28,4.29,4.39,4.24
3333,Spanish,C1,9.17,97.91,GPT-4o,Baseline,4.07,4.1,4.17,4.47,4.17,4.38,4.23
3333,Spanish,C1,9.17,97.91,GPT-4o,FairnessAware,5.16,5.09,4.79,4.92,4.68,4.9,4.92
3333,Spanish,C1,9.17,97.91,Claude4,Baseline,4.38,4.02,4.23,4.01,4.35,4.26,4.21
3333,Spanish,C1,9.17,97.91,Claude4,FairnessAware,4.16,4.55,4.07,4.21,4.36,3.82,4.2
3333,Spanish,C1,9.17,97.91,Gemini2.5,Baseline,4.03,3.81,3.81,3.91,3.97,4.23,3.96
3333,Spanish,C1,9.17,97.91,Gemini2.5,FairnessAware,4.01,4.25,3.75,3.98,4.1,4.29,4.06
3334,Spanish,B2,9.87,82.79,GPT-4o,Baseline,4.95,5.05,4.98,4.79,5.28,4.96,5.0
3334,Spanish,B2,9.87,82.79,GPT-4o,FairnessAware,4.94,5.25,4.85,5.18,5.12,4.84,5.03
3334,Spanish,B2,9.87,82.79,Claude4,Baseline,4.73,4.82,4.64,4.83,4.98,4.88,4.81
3334,Spanish,B2,9.87,82.79,Claude4,FairnessAware,3.78,3.79,3.58,3.89,3.67,3.96,3.78
3334,Spanish,B2,9.87,82.79,Gemini2.5,Baseline,4.13,3.76,3.76,3.61,3.85,3.77,3.81
3334,Spanish,B2,9.87,82.79,Gemini2.5,FairnessAware,4.08,3.72,3.78,3.81,4.26,4.22,3.98
3335,Spanish,C1,9.93,91.05,GPT-4o,Baseline,3.95,4.14,4.21,4.32,3.99,4.16,4.13
3335,Spanish,C1,9.93,91.05,GPT-4o,FairnessAware,4.83,4.84,4.83,4.74,4.85,4.54,4.77
3335,Spanish,C1,9.93,91.05,Claude4,Baseline,3.86,4.09,3.88,3.85,3.96,3.87,3.92
3335,Spanish,C1,9.93,91.05,Claude4,FairnessAware,4.34,4.5,4.43,4.25,4.44,4.59,4.42
3335,Spanish,C1,9.93,91.05,Gemini2.5,Baseline,3.98,4.26,3.94,4.18,4.08,4.04,4.08
3335,Spanish,C1,9.93,91.05,Gemini2.5,FairnessAware,4.7,4.53,4.45,4.32,4.52,4.41,4.49
3336,Spanish,B1,9.47,90.44,GPT-4o,Baseline,4.34,4.14,4.24,4.25,4.47,4.31,4.29
3336,Spanish,B1,9.47,90.44,GPT-4o,FairnessAware,4.92,4.86,4.79,4.69,4.64,4.85,4.79
3336,Spanish,B1,9.47,90.44,Claude4,Baseline,4.36,4.51,4.32,4.55,4.5,4.71,4.49
3336,Spanish,B1,9.47,90.44,Claude4,FairnessAware,4.8,4.73,4.88,4.96,4.87,4.96,4.87
3336,Spanish,B1,9.47,90.44,Gemini2.5,Baseline,3.54,3.54,3.74,3.45,3.73,3.67,3.61
3336,Spanish,B1,9.47,90.44,Gemini2.5,FairnessAware,4.71,4.71,4.56,4.67,4.87,4.44,4.66
3337,Spanish,B1,8.91,90.5,GPT-4o,Baseline,4.4,4.3,4.07,4.39,4.31,4.47,4.32
3337,Spanish,B1,8.91,90.5,GPT-4o,FairnessAware,4.7,4.56,4.63,4.35,4.51,4.6,4.56
3337,Spanish,B1,8.91,90.5,Claude4,Baseline,4.94,4.33,4.63,4.31,4.39,4.67,4.54
3337,Spanish,B1,8.91,90.5,Claude4,FairnessAware,4.38,4.61,4.37,4.4,4.58,4.39,4.45
3337,Spanish,B1,8.91,90.5,Gemini2.5,Baseline,4.46,4.1,4.3,4.21,4.27,4.43,4.3
3337,Spanish,B1,8.91,90.5,Gemini2.5,FairnessAware,4.75,4.8,4.48,4.7,4.66,4.77,4.69
3338,Spanish,C1,8.79,113.47,GPT-4o,Baseline,4.43,4.34,4.25,4.39,4.5,4.57,4.41
3338,Spanish,C1,8.79,113.47,GPT-4o,FairnessAware,4.62,4.57,4.79,4.4,4.74,4.62,4.62
3338,Spanish,C1,8.79,113.47,Claude4,Baseline,3.71,3.74,3.82,3.88,4.1,3.61,3.81
3338,Spanish,C1,8.79,113.47,Claude4,FairnessAware,4.27,4.54,4.63,4.68,4.37,4.28,4.46
3338,Spanish,C1,8.79,113.47,Gemini2.5,Baseline,3.31,3.32,3.51,3.36,3.45,3.62,3.43
3338,Spanish,C1,8.79,113.47,Gemini2.5,FairnessAware,4.2,3.93,3.79,3.97,4.02,4.15,4.01
3339,Spanish,B1,12.35,113.28,GPT-4o,Baseline,4.47,4.55,4.48,4.64,5.01,4.59,4.62
3339,Spanish,B1,12.35,113.28,GPT-4o,FairnessAware,4.37,4.41,4.62,4.39,4.31,4.95,4.51
3339,Spanish,B1,12.35,113.28,Claude4,Baseline,4.34,4.18,4.21,4.29,4.42,4.28,4.29
3339,Spanish,B1,12.35,113.28,Claude4,FairnessAware,4.0,4.07,4.11,4.18,4.15,4.09,4.1
3339,Spanish,B1,12.35,113.28,Gemini2.5,Baseline,4.15,4.18,4.01,4.24,4.36,4.23,4.19
3339,Spanish,B1,12.35,113.28,Gemini2.5,FairnessAware,3.46,3.39,3.45,3.4,3.39,3.53,3.44
